Study ID,Study,Year,r,z,N,v,Appraisal,Emotion,country,female,age,remarks,Dissertation,exp,included
140,Hillebrandt & Barclay (study 5),2020,-0.15,-0.151140436,365,0.002762431,fairness,shame,US,0.447,34.09,,no,no,yes
141,Hillebrandt & Barclay (study 6),2020,0,0,187,0.005434783,fairness,guilt,US,0.668,43.69,,no,no,yes
141,Hillebrandt & Barclay (study 6),2020,-0.23,-0.234189467,187,0.005434783,fairness,shame,US,0.668,43.69,,no,no,yes
142,Hermann & Menzel,2013,-0.233,-0.237359351,1243,0.000806452,control-self,fear,Germany,0.4835076,15.14,,no,no,yes
142,Hermann & Menzel,2013,-0.289,-0.297474787,1243,0.000806452,future expectancy,fear,Germany,0.4835076,15.14,,no,no,yes
142,Hermann & Menzel,2013,-0.107,-0.107411176,1243,0.000806452,threat,fear,Germany,0.4835076,15.14,,no,no,yes
143,Heppner et al.,1991,0.12,0.120581028,79,0.013157895,control-self,stress,US,0.556962,40.4,excluded because stress is not considered a specific emotion,no,no,no
144,Henderson et al.,2008,-0.31,-0.320545409,2321,0.000431406,challenge,worry,UK,1,43,,no,no,yes
144,Henderson et al.,2008,-0.14,-0.140925576,2321,0.000431406,emotion-focused coping potential,worry,UK,1,43,,no,no,yes
144,Henderson et al.,2008,0.55,0.618381314,2321,0.000431406,goal relevance,worry,UK,1,43,,no,no,yes
144,Henderson et al.,2008,0.38,0.40005965,2321,0.000431406,negative future expectancy,worry,UK,1,43,,no,no,yes
144,Henderson et al.,2008,-0.18,-0.181982689,2321,0.000431406,positive future expectancy,worry,UK,1,43,,no,no,yes
144,Henderson et al.,2008,-0.05,-0.050041729,2321,0.000431406,problem-focused coping potential,worry,UK,1,43,,no,no,yes
144,Henderson et al.,2008,0.41,0.435611223,2321,0.000431406,risk,worry,UK,1,43,excluded because this study measures 'threat' which is more relevant,no,no,no
144,Henderson et al.,2008,0.42,0.447692024,2321,0.000431406,threat,worry,UK,1,43,,no,no,yes
145,Heckel & Ringeisen,2019,-0.41,-0.435611223,220,0.004608295,control-self,anxiety,Germany,0.5307263,,,no,no,yes
145,Heckel & Ringeisen,2019,0.55,0.618381314,220,0.004608295,control-self,interest,Germany,0.5307263,,,no,no,yes
145,Heckel & Ringeisen,2019,0.3,0.309519604,220,0.004608295,control-self,pride,Germany,0.5307263,,,no,no,yes
146,Hartmann et al.,2014,0.81,1.127029026,600,0.001675042,threat,fear,,,,,no,no,yes
147,Harley et al.,2019a,-0.28,-0.287682072,57,0.018518519,control-self,boredom,US,0.7368421,,,no,no,yes
147,Harley et al.,2019a,-0.5,-0.549306144,57,0.018518519,value,boredom,US,0.7368421,,,no,no,yes
147,Harley et al.,2019a,0.43,0.459896681,57,0.018518519,control-self,enjoyment,US,0.7368421,,,no,no,yes
147,Harley et al.,2019a,0.73,0.928727364,57,0.018518519,value,enjoyment,US,0.7368421,,,no,no,yes
148,Harley et al.,2019b,-0.22,-0.223656109,37,0.029411765,control-self,anxiety,US,0.57,24.3,,no,no,yes
148,Harley et al.,2019b,-0.54,-0.604155603,37,0.029411765,value,anxiety,US,0.57,24.3,,no,no,yes
148,Harley et al.,2019b,0.39,0.411800034,37,0.029411765,control-self,pride,US,0.57,24.3,,no,no,yes
148,Harley et al.,2019b,0.37,0.3884231,37,0.029411765,value,pride,US,0.57,24.3,,no,no,yes
148,Harley et al.,2019b,-0.36,-0.376885901,37,0.029411765,control-self,shame,US,0.57,24.3,,no,no,yes
148,Harley et al.,2019b,-0.36,-0.376885901,37,0.029411765,value,shame,US,0.57,24.3,,no,no,yes
149,Halperin & Gross,2011,-0.3,-0.309519604,201,0.005050505,unfairness (reversed),anger,Israel,0.4975124,,,no,no,yes
149,Halperin & Gross,2011,0.01,0.010000333,201,0.005050505,unfairness (reversed),anger,Israel,0.4975124,,,no,no,yes
150,Hakim-Larson et al,1999,0.29,0.298566264,86,0.012048193,agency-other,anger,Canada,0.7209302,35.13,,no,no,yes
150,Hakim-Larson et al,1999,0.15,0.151140436,86,0.012048193,agency-self,anger,Canada,0.7209302,35.13,,no,no,yes
150,Hakim-Larson et al,1999,-0.23,-0.234189467,86,0.012048193,situational-agency,anger,Canada,0.7209302,35.13,,no,no,yes
150,Hakim-Larson et al,1999,0.32,0.331647109,86,0.012048193,agency-other,fear,Canada,0.7209302,35.13,,no,no,yes
150,Hakim-Larson et al,1999,0.24,0.244774113,86,0.012048193,agency-self,fear,Canada,0.7209302,35.13,,no,no,yes
150,Hakim-Larson et al,1999,0.13,0.13073985,86,0.012048193,situational-agency,fear,Canada,0.7209302,35.13,,no,no,yes
150,Hakim-Larson et al,1999,-0.03,-0.030009005,86,0.012048193,agency-other,guilt,Canada,0.7209302,35.13,,no,no,yes
150,Hakim-Larson et al,1999,0.49,0.536060337,86,0.012048193,agency-self,guilt,Canada,0.7209302,35.13,,no,no,yes
150,Hakim-Larson et al,1999,0.2,0.202732554,86,0.012048193,situational-agency,guilt,Canada,0.7209302,35.13,,no,no,yes
150,Hakim-Larson et al,1999,0.04,0.040021354,86,0.012048193,agency-other,sadness,Canada,0.7209302,35.13,,no,no,yes
150,Hakim-Larson et al,1999,0.1,0.100335348,86,0.012048193,agency-self,sadness,Canada,0.7209302,35.13,,no,no,yes
150,Hakim-Larson et al,1999,-0.01,-0.010000333,86,0.012048193,situational-agency,sadness,Canada,0.7209302,35.13,,no,no,yes
151,Hadd & Crocker,2007,0.32,0.331647109,156,0.006535948,goal importance,stress,Canada,0.4935897,,excluded because stress is not considered a specific emotion,no,no,no
152,Grych,1998,0.24,0.244774113,60,0.01754386,agency-other,anger,US,0.5,9.58,,no,no,yes
152,Grych,1998,-0.03,-0.030009005,60,0.01754386,agency-self,anger,US,0.5,9.58,,no,no,yes
152,Grych,1998,-0.49,-0.536060337,60,0.01754386,coping potential,anger,US,0.5,9.58,,no,no,yes
152,Grych,1998,-0.45,-0.484700279,60,0.01754386,outcome expectancy,anger,US,0.5,9.58,,no,no,yes
152,Grych,1998,0.54,0.604155603,60,0.01754386,threat,anger,US,0.5,9.58,,no,no,yes
152,Grych,1998,0.04,0.040021354,60,0.01754386,agency-other,sadness,US,0.5,9.58,,no,no,yes
152,Grych,1998,0.18,0.181982689,60,0.01754386,agency-self,sadness,US,0.5,9.58,,no,no,yes
152,Grych,1998,0.54,0.604155603,60,0.01754386,coping potential,sadness,US,0.5,9.58,,no,no,yes
152,Grych,1998,-0.43,-0.459896681,60,0.01754386,outcome expectancy,sadness,US,0.5,9.58,,no,no,yes
152,Grych,1998,0.45,0.484700279,60,0.01754386,threat,sadness,US,0.5,9.58,,no,no,yes
152,Grych,1998,0.03,0.030009005,60,0.01754386,agency-other,shame,US,0.5,9.58,,no,no,yes
152,Grych,1998,0.14,0.140925576,60,0.01754386,agency-self,shame,US,0.5,9.58,,no,no,yes
152,Grych,1998,-0.54,-0.604155603,60,0.01754386,coping potential,shame,US,0.5,9.58,,no,no,yes
152,Grych,1998,-0.54,-0.604155603,60,0.01754386,outcome expectancy,shame,US,0.5,9.58,,no,no,yes
152,Grych,1998,0.5,0.549306144,60,0.01754386,threat,shame,US,0.5,9.58,,no,no,yes
152,Grych,1998,0.02,0.020002667,60,0.01754386,agency-other,worry,US,0.5,9.58,,no,no,yes
152,Grych,1998,-0.02,-0.020002667,60,0.01754386,agency-self,worry,US,0.5,9.58,,no,no,yes
152,Grych,1998,-0.43,-0.459896681,60,0.01754386,coping potential,worry,US,0.5,9.58,,no,no,yes
152,Grych,1998,0.4,0.42364893,60,0.01754386,outcome expectancy,worry,US,0.5,9.58,,no,no,yes
152,Grych,1998,0.4,0.42364893,60,0.01754386,threat,worry,US,0.5,9.58,,no,no,yes
153,Green et al.,2011,0.27,0.276863823,139,0.007352941,other-blame,worry,US,0.65,42,,no,no,yes
154,Goodman et al.,1997,-0.27,-0.276863823,245,0.004132231,competence,stress,US,0.8,60.26,excluded because stress is not considered a specific emotion,no,no,no
155,Goetz et al. (study 1),2020,-0.08,-0.080171325,122,0.008403361,control-self,anxiety,Germany,,16,,no,no,yes
155,Goetz et al. (study 1),2020,0.1,0.100335348,122,0.008403361,extrinsic value,anxiety,Germany,,16,excluded because this study measures 'intrinsic value' and we chose that to be the representative of the appraisal 'value',no,no,no
155,Goetz et al. (study 1),2020,0.02,0.020002667,122,0.008403361,intrinsic value,anxiety,Germany,,16,,no,no,yes
155,Goetz et al. (study 1),2020,-0.07,-0.070114671,122,0.008403361,control-self,boredom,Germany,,16,,no,no,yes
155,Goetz et al. (study 1),2020,-0.11,-0.110446916,122,0.008403361,extrinsic value,boredom,Germany,,16,excluded because this study measures 'intrinsic value' and we chose that to be the representative of the appraisal 'value',no,no,no
155,Goetz et al. (study 1),2020,-0.18,-0.181982689,122,0.008403361,intrinsic value,boredom,Germany,,16,,no,no,yes
155,Goetz et al. (study 1),2020,0.32,0.331647109,122,0.008403361,control-self,enjoyment,Germany,,16,,no,no,yes
155,Goetz et al. (study 1),2020,0.19,0.192337169,122,0.008403361,extrinsic value,enjoyment,Germany,,16,excluded because this study measures 'intrinsic value' and we chose that to be the representative of the appraisal 'value',no,no,no
155,Goetz et al. (study 1),2020,0.23,0.234189467,122,0.008403361,intrinsic value,enjoyment,Germany,,16,,no,no,yes
156,Goetz et al. (study 2),2020,-0.15,-0.151140436,149,0.006849315,control-self,anxiety,Germany,0.54,15.64,,no,no,yes
156,Goetz et al. (study 2),2020,0.05,0.050041729,149,0.006849315,extrinsic value,anxiety,Germany,0.54,15.64,excluded because this study measures 'intrinsic value' and we chose that to be the representative of the appraisal 'value',no,no,no
156,Goetz et al. (study 2),2020,-0.05,-0.050041729,149,0.006849315,intrinsic value,anxiety,Germany,0.54,15.64,,no,no,yes
156,Goetz et al. (study 2),2020,-0.07,-0.070114671,149,0.006849315,control-self,boredom,Germany,0.54,15.64,,no,no,yes
156,Goetz et al. (study 2),2020,-0.09,-0.090244188,149,0.006849315,extrinsic value,boredom,Germany,0.54,15.64,excluded because this study measures 'intrinsic value' and we chose that to be the representative of the appraisal 'value',no,no,no
156,Goetz et al. (study 2),2020,-0.25,-0.255412812,149,0.006849315,intrinsic value,boredom,Germany,0.54,15.64,,no,no,yes
156,Goetz et al. (study 2),2020,0.28,0.287682072,149,0.006849315,control-self,enjoyment,Germany,0.54,15.64,,no,no,yes
156,Goetz et al. (study 2),2020,0.07,0.070114671,149,0.006849315,extrinsic value,enjoyment,Germany,0.54,15.64,excluded because this study measures 'intrinsic value' and we chose that to be the representative of the appraisal 'value',no,no,no
156,Goetz et al. (study 2),2020,0.23,0.234189467,149,0.006849315,intrinsic value,enjoyment,Germany,0.54,15.64,,no,no,yes
157,Goetz et al.,2010,0.43,0.459896681,2100,0.000476872,control-self,contentment,Germany,0.78,22.43,,no,no,yes
157,Goetz et al.,2010,0.17,0.171666664,2100,0.000476872,value,contentment,Germany,0.78,22.43,,no,no,yes
157,Goetz et al.,2010,0.44,0.472230804,2100,0.000476872,control-self,enjoyment,Germany,0.78,22.43,,no,no,yes
157,Goetz et al.,2010,0.06,0.060072156,2100,0.000476872,value,enjoyment,Germany,0.78,22.43,,no,no,yes
157,Goetz et al.,2010,0.04,0.040021354,2100,0.000476872,control-self,pride,Germany,0.78,22.43,,no,no,yes
157,Goetz et al.,2010,0.19,0.192337169,2100,0.000476872,value,pride,Germany,0.78,22.43,,no,no,yes
158,Gall,2006,-0.19,-0.192337169,101,0.010204082,control-self,anger,Canada,0.822,43.2,,no,no,yes
158,Gall,2006,0.28,0.287682072,101,0.010204082,impact,anger,Canada,0.822,43.2,,no,no,yes
158,Gall,2006,0.25,0.255412812,101,0.010204082,threat,anger,Canada,0.822,43.2,,no,no,yes
158,Gall,2006,-0.11,-0.110446916,101,0.010204082,control-self,anxiety,Canada,0.822,43.2,,no,no,yes
158,Gall,2006,0.35,0.365443754,101,0.010204082,impact,anxiety,Canada,0.822,43.2,,no,no,yes
158,Gall,2006,0.12,0.120581028,101,0.010204082,threat,anxiety,Canada,0.822,43.2,,no,no,yes
159,Gelbrich,2011,0.11,0.110446916,367,0.002747253,external agency,anger,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0.01,0.010000333,367,0.002747253,internal agency,anger,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0,0,367,0.002747253,situational-agency,anger,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0.12,0.120581028,367,0.002747253,valence,anger,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0.26,0.266108407,367,0.002747253,external agency,contentment,Germany,0.54,22,"""satisfaction"" in study. Renamed to ""contentment"".",no,no,yes
159,Gelbrich,2011,0.09,0.090244188,367,0.002747253,internal agency,contentment,Germany,0.54,22,"""satisfaction"" in study. Renamed to ""contentment"".",no,no,yes
159,Gelbrich,2011,0.1,0.100335348,367,0.002747253,situational-agency,contentment,Germany,0.54,22,"""satisfaction"" in study. Renamed to ""contentment"".",no,no,yes
159,Gelbrich,2011,-0.12,-0.120581028,367,0.002747253,valence,contentment,Germany,0.54,22,"""satisfaction"" in study. Renamed to ""contentment"".",no,no,yes
159,Gelbrich,2011,0.48,0.522984278,367,0.002747253,external agency,gratitude,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0.06,0.060072156,367,0.002747253,internal agency,gratitude,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0.07,0.070114671,367,0.002747253,situational-agency,gratitude,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,-0.02,-0.020002667,367,0.002747253,valence,gratitude,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,-0.06,-0.060072156,367,0.002747253,external agency,guilt,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0.11,0.110446916,367,0.002747253,internal agency,guilt,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0.02,0.020002667,367,0.002747253,situational-agency,guilt,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0.11,0.110446916,367,0.002747253,valence,guilt,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0.09,0.090244188,367,0.002747253,external agency,joy,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0.11,0.110446916,367,0.002747253,internal agency,joy,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0.06,0.060072156,367,0.002747253,situational-agency,joy,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,-0.08,-0.080171325,367,0.002747253,valence,joy,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,-0.12,-0.120581028,367,0.002747253,external agency,pity,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,-0.03,-0.030009005,367,0.002747253,internal agency,pity,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0.02,0.020002667,367,0.002747253,situational-agency,pity,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0.3,0.309519604,367,0.002747253,valence,pity,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,-0.06,-0.060072156,367,0.002747253,external agency,pride,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0.34,0.354092529,367,0.002747253,internal agency,pride,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,0.1,0.100335348,367,0.002747253,situational-agency,pride,Germany,0.54,22,,no,no,yes
159,Gelbrich,2011,-0.02,-0.020002667,367,0.002747253,valence,pride,Germany,0.54,22,,no,no,yes
160,Garn et al.,2017,-0.463,-0.501123153,202,0.005025126,control-self,anger,US,0.4554455,20.73,,no,no,yes
160,Garn et al.,2017,-0.174,-0.175788613,202,0.005025126,value,anger,US,0.4554455,20.73,,no,no,yes
160,Garn et al.,2017,-0.412,-0.438017735,202,0.005025126,control-self,boredom,US,0.4554455,20.73,,no,no,yes
160,Garn et al.,2017,-0.25,-0.255412812,202,0.005025126,value,boredom,US,0.4554455,20.73,,no,no,yes
160,Garn et al.,2017,0.239,0.243713262,202,0.005025126,control-self,enjoyment,US,0.4554455,20.73,,no,no,yes
160,Garn et al.,2017,0.473,0.513927934,202,0.005025126,value,enjoyment,US,0.4554455,20.73,,no,no,yes
161,Fosco & Feinberg,2015,-0.23,-0.234189467,611,0.001644737,threat,joy,US,,13.9,excluded because subjective happiness is used as a general emotion measure,no,no,no
162,Florian et al.,1995,-0.1,-0.100335348,276,0.003663004,challenge,stress,Israel,0,18,excluded because stress is not considered a specific emotion,no,no,no
162,Florian et al.,1995,-0.58,-0.662462707,276,0.003663004,coping potential,stress,Israel,0,18,excluded because stress is not considered a specific emotion,no,no,no
162,Florian et al.,1995,0.49,0.536060337,276,0.003663004,threat,stress,Israel,0,18,excluded because stress is not considered a specific emotion,no,no,no
163,Fisher et al.,2013,0.61,0.708921359,135,0.007575758,coping potential,joy,Australia,0.4,34,"""confidence"" in study. Renamed to ""coping potential""",no,no,yes
163,Fisher et al.,2013,0.54,0.604155603,135,0.007575758,importance,joy,Australia,0.4,34,,no,no,yes
164,Fayn et al.,2015a,0.04,0.040021354,99,0.010416667,novelty,interest,Australia,0.77,19.41,,no,no,yes
165,Fayn et al. (study 1),2015b,0.84,1.221173518,53,0.02,pleasantness,interest,Australia,0.74,19.15,,no,no,yes
166,Ethier et al.,2008,0.268,0.274707811,215,0.004716981,control-self,affection,Canada,0.42,,"""liking"" in study. Renamed as ""affection""",no,no,yes
166,Ethier et al.,2008,0.187,0.189226643,215,0.004716981,outcome probability,affection,Canada,0.42,,"""liking"" in study. Renamed as ""affection""",no,no,yes
166,Ethier et al.,2008,0.498,0.546643022,215,0.004716981,situational state,affection,Canada,0.42,,"""liking"" in study. Renamed as ""affection""",no,no,yes
166,Ethier et al.,2008,-0.174,-0.175788613,215,0.004716981,control-self,fear,Canada,0.42,,,no,no,yes
166,Ethier et al.,2008,-0.164,-0.165494508,215,0.004716981,outcome probability,fear,Canada,0.42,,,no,no,yes
166,Ethier et al.,2008,-0.041,-0.041022997,215,0.004716981,situational state,fear,Canada,0.42,,,no,no,yes
166,Ethier et al.,2008,-0.242,-0.246897438,215,0.004716981,control-self,frustration,Canada,0.42,,,no,no,yes
166,Ethier et al.,2008,-0.243,-0.247959919,215,0.004716981,outcome probability,frustration,Canada,0.42,,,no,no,yes
166,Ethier et al.,2008,-0.357,-0.373443468,215,0.004716981,situational state,frustration,Canada,0.42,,,no,no,yes
166,Ethier et al.,2008,0.173,0.174757577,215,0.004716981,control-self,joy,Canada,0.42,,,no,no,yes
166,Ethier et al.,2008,0.2,0.202732554,215,0.004716981,outcome probability,joy,Canada,0.42,,,no,no,yes
166,Ethier et al.,2008,0.365,0.382642354,215,0.004716981,situational state,joy,Canada,0.42,,,no,no,yes
166,Ethier et al.,2008,-0.063,-0.063083548,215,0.004716981,control-self,pride,Canada,0.42,,,no,no,yes
166,Ethier et al.,2008,0.111,0.111459277,215,0.004716981,outcome probability,pride,Canada,0.42,,,no,no,yes
166,Ethier et al.,2008,0.204,0.20690272,215,0.004716981,situational state,pride,Canada,0.42,,,no,no,yes
167,Dunkel-Schetter et al.,1987,0.33,0.342828254,150,0.006802721,threat,stress,US,0.5,,excluded because stress is not considered a specific emotion,no,no,no
168,Duhachek & Iacobucci (study 1),2005,0.14,0.140925576,288,0.003508772,effort,anxiety,US,,,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",no,no,yes
168,Duhachek & Iacobucci (study 1),2005,-0.03,-0.030009005,288,0.003508772,goal relevance,anxiety,US,,,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",no,no,yes
168,Duhachek & Iacobucci (study 1),2005,0.14,0.140925576,288,0.003508772,effort,fear,US,,,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",no,no,yes
168,Duhachek & Iacobucci (study 1),2005,-0.03,-0.030009005,288,0.003508772,goal relevance,fear,US,,,"emotion measured as anxiety/fear, and we separate into anxiety and fear. ",no,no,yes
168,Duhachek & Iacobucci (study 1),2005,-0.06,-0.060072156,288,0.003508772,effort,hope,US,,,"""hopeful"" in study. Renamed to ""hope""",no,no,yes
168,Duhachek & Iacobucci (study 1),2005,0.29,0.298566264,288,0.003508772,goal relevance,hope,US,,,"""hopeful"" in study. Renamed to ""hope""",no,no,yes
169,Dorfan & Woody,2011,0.2,0.202732554,103,0.01,danger,anxiety,Canada,0.6,21.97,,no,no,yes
169,Dorfan & Woody,2011,0.39,0.411800034,103,0.01,danger,disgust,Canada,0.6,21.97,,no,no,yes
170,Dias et al.,2012,0.13,0.13073985,550,0.001828154,self-blame,anxiety,Portugal,0.311,19.8,excluded because of trait anxiety and worry measures used,no,no,no
170,Dias et al.,2012,0.4,0.42364893,550,0.001828154,threat,anxiety,Portugal,0.311,19.8,excluded because of trait anxiety and worry measures used,no,no,no
170,Dias et al.,2012,0.33,0.342828254,550,0.001828154,self-blame,worry,Portugal,0.311,19.8,excluded because of trait anxiety and worry measures used,no,no,no
170,Dias et al.,2012,0.66,0.792813632,550,0.001828154,threat,worry,Portugal,0.311,19.8,excluded because of trait anxiety and worry measures used,no,no,no
171,DeWitt et al.,2008,0.7745967,1.031718611,459,0.002192982,justice,joy,Australia,0.52,,,no,no,yes
172,Delegach & Katz-Navon,2020,-0.23,-0.234189467,101,0.010204082,challenge,stress,Israel,0.535,24.35,excluded because stress is not considered a specific emotion,no,no,no
172,Delegach & Katz-Navon,2020,0.57,0.647522845,101,0.010204082,threat,stress,Israel,0.535,24.35,excluded because stress is not considered a specific emotion,no,no,no
173,Darban & Polites,2016,-0.58,-0.662462707,145,0.007042254,novelty,anger,US,0.41,22.1,,no,no,yes
173,Darban & Polites,2016,0.41,0.435611223,145,0.007042254,novelty,anxiety,US,0.41,22.1,,no,no,yes
173,Darban & Polites,2016,-0.56,-0.632833187,145,0.007042254,novelty,excitement,US,0.41,22.1,,no,no,yes
173,Darban & Polites,2016,-0.2,-0.202732554,145,0.007042254,novelty,joy,US,0.41,22.1,,no,no,yes
174,Daniels et al.,2008,-0.26,-0.266108407,1002,0.001001001,expectation,anxiety,,0.667,,,no,no,yes
174,Daniels et al.,2008,-0.29,-0.298566264,1002,0.001001001,goal congruence,anxiety,,0.667,,,no,no,yes
174,Daniels et al.,2008,-0.29,-0.298566264,1002,0.001001001,expectation,boredom,,0.667,,,no,no,yes
174,Daniels et al.,2008,-0.34,-0.354092529,1002,0.001001001,goal congruence,boredom,,0.667,,,no,no,yes
174,Daniels et al.,2008,0.24,0.244774113,1002,0.001001001,expectation,enjoyment,,0.667,,,no,no,yes
174,Daniels et al.,2008,0.28,0.287682072,1002,0.001001001,goal congruence,enjoyment,,0.667,,,no,no,yes
175,Dalbert (study 2),2002,0.4,0.42364893,38,0.028571429,injustice,anger,,,,excluded because of trait emotion measures used,no,no,no
175,Dalbert (study 2),2002,-0.32,-0.331647109,39,0.027777778,justice,sadness,,,,excluded because of trait emotion measures used,no,no,no
176,Daenen et al.,2020,-0.45,-0.484700279,2142,0.000467508,justice,fear,,0.51,12.06,excluded because general fear was assessed instead of fear reacting to a specific event,no,no,no
177,Crespo & Fernandez-Lansac,2014,-0.385,-0.405916575,111,0.009259259,coping potential,anger,Spain,0.7387387,,excluded because of trait measures,no,no,no
178,Covington & Omelich,1988,-0.372,-0.390742321,312,0.003236246,coping potential,anxiety,US,0.49,,,no,no,yes
178,Covington & Omelich,1988,0.063,0.063083548,312,0.003236246,effort,anxiety,US,0.49,,,no,no,yes
179,Cote-Arsenault,2007,0.728,0.924458942,82,0.012658228,threat,anxiety,US,1,30.2,,no,no,yes
179,Cote-Arsenault,2007,0.614,0.71531674,82,0.012658228,threat,stress,US,1,30.2,excluded because stress is not considered a specific emotion,no,no,no
180,Coo et al.,2015,-0.11,-0.110446916,122,0.008403361,agency-other,anxiety,Australia,1,29.7,,no,no,yes
180,Coo et al.,2015,0.04,0.040021354,122,0.008403361,agency-self,anxiety,Australia,1,29.7,,no,no,yes
180,Coo et al.,2015,-0.21,-0.213171347,122,0.008403361,emotion-focused coping potential,anxiety,Australia,1,29.7,,no,no,yes
180,Coo et al.,2015,-0.09,-0.090244188,122,0.008403361,future expectancy,anxiety,Australia,1,29.7,,no,no,yes
180,Coo et al.,2015,-0.09,-0.090244188,122,0.008403361,goal congruence,anxiety,Australia,1,29.7,,no,no,yes
180,Coo et al.,2015,0.08,0.080171325,122,0.008403361,goal relevance,anxiety,Australia,1,29.7,,no,no,yes
180,Coo et al.,2015,-0.14,-0.140925576,122,0.008403361,problem-focused coping potential,anxiety,Australia,1,29.7,,no,no,yes
180,Coo et al.,2015,0.12,0.120581028,122,0.008403361,situational-agency,anxiety,Australia,1,29.7,,no,no,yes
180,Coo et al.,2015,-0.14,-0.140925576,122,0.008403361,congruence,stress,Australia,1,29.7,excluded because stress is not considered a specific emotion,no,no,no
180,Coo et al.,2015,-0.5,-0.549306144,122,0.008403361,emotion-focused coping potential,stress,Australia,1,29.7,excluded because stress is not considered a specific emotion,no,no,no
180,Coo et al.,2015,-0.39,-0.411800034,122,0.008403361,future expectancy,stress,Australia,1,29.7,excluded because stress is not considered a specific emotion,no,no,no
180,Coo et al.,2015,-0.01,-0.010000333,122,0.008403361,other agency,stress,Australia,1,29.7,excluded because stress is not considered a specific emotion,no,no,no
180,Coo et al.,2015,-0.33,-0.342828254,122,0.008403361,problem-focused coping potential,stress,Australia,1,29.7,excluded because stress is not considered a specific emotion,no,no,no
180,Coo et al.,2015,0,0,122,0.008403361,relevance,stress,Australia,1,29.7,excluded because stress is not considered a specific emotion,no,no,no
180,Coo et al.,2015,0.18,0.181982689,122,0.008403361,self agency,stress,Australia,1,29.7,excluded because stress is not considered a specific emotion,no,no,no
180,Coo et al.,2015,0.19,0.192337169,122,0.008403361,situational-agency,stress,Australia,1,29.7,excluded because stress is not considered a specific emotion,no,no,no
181,Commodari & Di Nuovo,2019,-0.712,-0.891228538,300,0.003367003,coping potential,stress,Italy,0.5,73.38,excluded because stress is not considered a specific emotion,no,no,no
182,Cheung-Blunden & Blunden,2008,0.06,0.060072156,588,0.001709402,expectation,anger,US,0.682,23.91,,no,no,yes
182,Cheung-Blunden & Blunden,2008,0.3,0.309519604,588,0.001709402,goal relevance,anger,US,0.682,23.91,,no,no,yes
182,Cheung-Blunden & Blunden,2008,0.15,0.151140436,588,0.001709402,other-blame,anger,US,0.682,23.91,,no,no,yes
183,Chen et al. (study 2),2020,-0.2,-0.202732554,203,0.005,goal congruence,empathy,China,0.488,31.2,excluded because appraisal measure is not relevant- this study measure goal competitiveness amongst colleagues rather than goal congruence,no,no,no
183,Chen et al. (study 2),2020,0.28,0.287682072,203,0.005,goal congruence,schadenfreude,China,0.488,31.2,excluded because appraisal measure is not relevant- this study measure goal competitiveness amongst colleagues rather than goal congruence,no,no,no
184,Chang,2013,0.06,0.060072156,492,0.00204499,agency-other,anger,US,0.794715447,,"emotion measured as anger/frustration, and we separate into anger and frustration. ",no,no,yes
184,Chang,2013,-0.35,-0.365443754,492,0.00204499,goal congruence,anger,US,0.794715447,,"emotion measured as anger/frustration, and we separate into anger and frustration. ",no,no,yes
184,Chang,2013,0.14,0.140925576,492,0.00204499,importance,anger,US,0.794715447,,"emotion measured as anger/frustration, and we separate into anger and frustration. ",no,no,yes
184,Chang,2013,-0.45,-0.484700279,492,0.00204499,problem-focused coping potential,anger,US,0.794715447,,"emotion measured as anger/frustration, and we separate into anger and frustration. ",no,no,yes
184,Chang,2013,0.06,0.060072156,492,0.00204499,agency-other,frustration,US,0.794715447,,"emotion measured as anger/frustration, and we separate into anger and frustration. ",no,no,yes
184,Chang,2013,-0.35,-0.365443754,492,0.00204499,goal congruence,frustration,US,0.794715447,,"emotion measured as anger/frustration, and we separate into anger and frustration. ",no,no,yes
184,Chang,2013,0.14,0.140925576,492,0.00204499,importance,frustration,US,0.794715447,,"emotion measured as anger/frustration, and we separate into anger and frustration. ",no,no,yes
